sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
14	2.022	3.000	remember	0.881	retrieval	restudy	scene	face	object	target	scene	1	1	31	103	255	31	2.0	n/a
14	7.056	1.163	correct	1.163	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
14	8.739	0.496	correct	0.496	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
14	9.755	0.488	correct	0.488	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
14	10.755	0.311	correct	0.311	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
14	11.589	0.422	correct	0.422	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
14	12.522	0.000	incorrect	0.000	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
14	14.021	3.000	forget	0.730	retrieval	restudy	face	scene	object	other	object	2	1	97	25	73	201	14.0	n/a
14	19.055	1.237	correct	1.237	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
14	20.804	0.526	correct	0.526	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
14	21.837	0.445	correct	0.445	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
14	22.804	0.494	correct	0.494	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
14	23.821	0.422	correct	0.422	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
14	24.754	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
14	26.019	3.000	forget	0.818	retrieval	restudy	face	object	scene	other	scene	3	1	49	1	49	101	26.0	n/a
14	31.053	0.653	correct	0.653	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
14	32.220	0.336	correct	0.336	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
14	33.070	0.348	correct	0.348	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
14	33.936	0.442	correct	0.442	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
14	34.886	0.468	correct	0.468	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
14	35.869	0.357	correct	0.357	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
14	36.736	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
14	38.018	3.000	remember	0.419	retrieval	retprac	face	object	scene	target	face	4	1	56	8	56	108	38.0	n/a
14	43.052	0.518	correct	0.518	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
14	44.085	0.556	correct	0.556	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	right
14	45.152	0.482	correct	0.482	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	right
14	46.151	0.331	correct	0.331	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	right
14	47.002	0.440	correct	0.440	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
14	47.951	0.475	correct	0.475	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
14	48.935	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
14	50.017	3.000	forget	0.900	retrieval	restudy	object	face	scene	other	scene	5	1	1	49	149	1	50.0	n/a
14	55.051	0.670	correct	0.670	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
14	56.234	0.312	correct	0.312	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
14	57.067	0.318	correct	0.318	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
14	57.900	0.413	correct	0.413	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	left
14	58.834	0.383	correct	0.383	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	left
14	59.734	0.339	incorrect	0.339	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
14	60.583	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
14	62.016	3.000	remember	0.980	retrieval	retprac	object	face	scene	target	object	6	1	8	56	156	8	62.0	n/a
14	67.050	0.623	correct	0.623	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	left
14	68.183	0.354	correct	0.354	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	left
14	69.049	0.455	correct	0.455	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	right
