sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
16	2.011	3.000	don't know	0.316	retrieval	restudy	scene	face	object	don't know	don't know	1	1	29	101	253	29	2.0	n/a
16	7.045	1.279	correct	1.279	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
16	8.844	0.887	correct	0.887	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
16	10.244	0.959	correct	0.959	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
16	11.711	0.800	incorrect	0.800	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
16	14.026	3.000	forget	0.437	retrieval	restudy	scene	object	face	competitor	object	2	1	79	127	279	131	14.0	n/a
16	19.060	0.663	correct	0.663	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
16	20.243	0.744	correct	0.744	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
16	21.510	0.581	correct	0.581	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
16	22.610	0.545	correct	0.545	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
16	23.676	0.583	correct	0.583	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
16	24.776	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
16	26.008	3.000	forget	0.782	retrieval	restudy	object	face	scene	other	scene	3	1	7	55	155	7	26.0	n/a
16	31.042	0.704	correct	0.704	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
16	32.259	1.072	correct	1.072	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
16	33.842	0.977	correct	0.977	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
16	35.342	0.925	correct	0.925	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
16	36.775	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
16	38.007	3.000	no response	n/a	retrieval	retprac	face	scene	object	no response	no response	4	1	104	32	80	208	38.0	n/a
16	43.041	0.689	correct	0.689	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
