sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
10	2.015	3.000	remember	0.297	retrieval	restudy	object	face	scene	target	object	1	1	7	55	155	7	2.0	n/a
10	14.014	3.000	forget	0.505	retrieval	restudy	scene	face	object	other	object	2	1	25	97	249	25	14.0	n/a
10	26.013	3.000	forget	0.547	retrieval	restudy	scene	face	object	competitor	face	3	1	31	103	255	31	26.0	n/a
10	38.012	3.000	remember	0.747	retrieval	retprac	face	object	scene	target	face	4	1	50	2	50	102	38.0	n/a
10	50.011	3.000	remember	0.308	retrieval	restudy	face	scene	object	target	face	5	1	97	25	73	201	50.0	n/a
10	62.010	3.000	forget	0.405	retrieval	retprac	face	scene	object	other	object	6	1	104	32	80	208	62.0	n/a
10	74.010	3.000	forget	0.605	retrieval	retprac	scene	object	face	other	face	7	1	76	124	276	128	74.0	n/a
10	86.009	3.000	forget	0.510	retrieval	retprac	scene	face	object	other	object	8	1	28	100	252	28	86.0	n/a
10	98.008	3.000	forget	0.360	retrieval	restudy	face	object	scene	competitor	object	9	1	53	5	53	105	98.0	n/a
10	110.007	3.000	forget	0.959	retrieval	retprac	scene	object	face	competitor	object	10	1	78	126	278	130	110.0	n/a
10	122.023	3.000	remember	0.312	retrieval	restudy	scene	object	face	target	scene	11	1	75	123	275	127	122.0	n/a
10	134.022	3.000	remember	0.704	retrieval	restudy	object	face	scene	target	object	12	1	3	51	151	3	134.0	n/a
10	146.021	3.000	forget	0.466	retrieval	retprac	scene	object	face	competitor	object	13	1	74	122	274	126	146.0	n/a
10	158.020	3.000	forget	0.322	retrieval	retprac	scene	face	object	competitor	face	14	1	30	102	254	30	158.0	n/a
10	170.019	3.000	forget	0.330	retrieval	retprac	object	face	scene	competitor	face	15	1	4	52	152	4	170.0	n/a
10	182.019	3.000	remember	0.603	retrieval	retprac	scene	face	object	target	scene	16	1	26	98	250	26	182.0	n/a
10	194.018	3.000	forget	0.524	retrieval	restudy	object	scene	face	competitor	scene	17	1	123	75	175	227	194.0	n/a
10	206.017	3.000	forget	0.428	retrieval	retprac	face	scene	object	other	object	18	1	98	26	74	202	206.0	n/a
10	218.016	3.000	forget	0.405	retrieval	retprac	face	object	scene	competitor	object	19	1	56	8	56	108	218.0	n/a
