sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
14	2.022	3.000	remember	0.881	retrieval	restudy	scene	face	object	target	scene	1	1	31	103	255	31	2.0	n/a
14	14.021	3.000	forget	0.730	retrieval	restudy	face	scene	object	other	object	2	1	97	25	73	201	14.0	n/a
14	26.019	3.000	forget	0.818	retrieval	restudy	face	object	scene	other	scene	3	1	49	1	49	101	26.0	n/a
14	38.018	3.000	remember	0.419	retrieval	retprac	face	object	scene	target	face	4	1	56	8	56	108	38.0	n/a
14	50.017	3.000	forget	0.900	retrieval	restudy	object	face	scene	other	scene	5	1	1	49	149	1	50.0	n/a
14	62.016	3.000	remember	0.980	retrieval	retprac	object	face	scene	target	object	6	1	8	56	156	8	62.0	n/a
14	74.014	3.000	forget	0.949	retrieval	retprac	face	scene	object	competitor	scene	7	1	104	32	80	208	74.0	n/a
14	86.013	3.000	forget	0.958	retrieval	retprac	scene	face	object	other	object	8	1	30	102	254	30	86.0	n/a
14	98.012	3.000	no response	n/a	retrieval	restudy	face	scene	object	no response	no response	9	1	103	31	79	207	98.0	n/a
14	110.011	3.000	remember	0.975	retrieval	retprac	object	scene	face	target	object	10	1	124	76	176	228	110.0	n/a
14	122.010	3.000	remember	0.456	retrieval	restudy	face	object	scene	target	face	11	1	55	7	55	107	122.0	n/a
14	134.008	3.000	remember	0.697	retrieval	restudy	scene	face	object	target	scene	12	1	27	99	251	27	134.0	n/a
14	146.007	3.000	remember	0.490	retrieval	retprac	face	object	scene	target	face	13	1	50	2	50	102	146.0	n/a
14	158.023	3.000	remember	0.867	retrieval	retprac	scene	object	face	target	scene	14	1	74	122	274	126	158.0	n/a
14	170.021	3.000	remember	0.370	retrieval	retprac	face	scene	object	target	face	15	1	98	26	74	202	170.0	n/a
14	182.020	3.000	remember	0.604	retrieval	retprac	face	scene	object	target	face	16	1	100	28	76	204	182.0	n/a
14	194.019	3.000	remember	0.709	retrieval	restudy	object	face	scene	target	object	17	1	3	51	151	3	194.0	n/a
14	206.018	3.000	forget	0.757	retrieval	retprac	object	face	scene	other	scene	18	1	6	54	154	6	206.0	n/a
14	218.017	3.000	forget	0.781	retrieval	retprac	object	scene	face	other	face	19	1	126	78	178	230	218.0	n/a
14	230.015	3.000	forget	0.630	retrieval	retprac	scene	face	object	competitor	face	20	1	26	98	250	26	230.0	n/a
14	242.014	3.000	forget	0.375	retrieval	restudy	face	scene	object	competitor	scene	21	1	101	29	77	205	242.0	n/a
14	254.013	3.000	forget	0.792	retrieval	restudy	scene	object	face	other	face	22	1	73	121	273	125	254.0	n/a
14	266.012	3.000	no response	n/a	retrieval	retprac	face	object	scene	no response	no response	23	1	54	6	54	106	266.0	n/a
14	278.010	3.000	forget	0.857	retrieval	restudy	scene	object	face	other	face	24	1	75	123	275	127	278.0	n/a
14	290.009	3.000	forget	0.441	retrieval	restudy	scene	object	face	competitor	object	25	1	77	125	277	129	290.0	n/a
14	302.008	3.000	remember	0.378	retrieval	retprac	object	scene	face	target	object	26	1	122	74	174	226	302.0	n/a
14	314.007	3.000	forget	0.899	retrieval	restudy	scene	face	object	competitor	face	27	1	29	101	253	29	314.0	n/a
14	326.022	3.000	forget	0.619	retrieval	retprac	scene	object	face	competitor	object	28	1	80	128	280	132	326.0	n/a
14	338.021	3.000	forget	0.748	retrieval	restudy	object	scene	face	other	face	29	1	125	77	177	229	338.0	n/a
14	350.020	3.000	forget	0.781	retrieval	restudy	face	object	scene	competitor	object	30	1	53	5	53	105	350.0	n/a
14	362.019	3.000	remember	0.781	retrieval	restudy	object	scene	face	target	object	31	1	121	73	173	225	362.0	n/a
14	374.017	3.000	remember	0.510	retrieval	restudy	scene	object	face	target	scene	32	1	79	127	279	131	374.0	n/a
14	386.016	3.000	forget	0.895	retrieval	retprac	scene	object	face	other	face	33	1	78	126	278	130	386.0	n/a
14	398.015	3.000	no response	n/a	retrieval	retprac	face	scene	object	no response	no response	34	1	102	30	78	206	398.0	n/a
14	410.014	3.000	forget	0.704	retrieval	restudy	object	scene	face	other	face	35	1	123	75	175	227	410.0	n/a
14	422.012	3.000	remember	0.641	retrieval	retprac	object	scene	face	target	object	36	1	128	80	180	232	422.0	n/a
14	434.011	3.000	forget	0.657	retrieval	restudy	object	scene	face	competitor	scene	37	1	127	79	179	231	434.0	n/a
14	446.010	3.000	forget	0.698	retrieval	retprac	object	face	scene	competitor	face	38	1	4	52	152	4	446.0	n/a
14	458.025	3.000	remember	0.603	retrieval	restudy	object	face	scene	target	object	39	1	7	55	155	7	458.0	n/a
14	470.008	3.000	forget	0.612	retrieval	restudy	object	face	scene	competitor	face	40	1	5	53	153	5	470.0	n/a
14	482.006	3.000	remember	0.484	retrieval	retprac	scene	face	object	target	scene	41	1	32	104	256	32	482.0	n/a
14	494.022	3.000	forget	0.764	retrieval	restudy	face	scene	object	other	object	42	1	99	27	75	203	494.0	n/a
14	506.021	3.000	forget	0.638	retrieval	retprac	scene	face	object	other	object	43	1	28	100	252	28	506.0	n/a
14	518.019	3.000	forget	0.822	retrieval	restudy	scene	face	object	competitor	face	44	1	25	97	249	25	518.0	n/a
14	530.018	3.000	forget	0.383	retrieval	retprac	scene	object	face	competitor	object	45	1	76	124	276	128	530.0	n/a
14	542.017	3.000	forget	0.287	retrieval	retprac	face	object	scene	competitor	object	46	1	52	4	52	104	542.0	n/a
14	554.016	3.000	remember	0.264	retrieval	restudy	face	object	scene	target	face	47	1	51	3	51	103	554.0	n/a
14	566.014	3.000	forget	0.553	retrieval	retprac	object	face	scene	competitor	face	48	1	2	50	150	2	566.0	n/a
14	2.011	3.000	forget	0.645	retrieval	retprac	object	face	scene	other	scene	1	2	10	58	158	10	2.0	n/a
