sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
15	2.009	3.000	forget	0.630	retrieval	restudy	face	object	scene	other	scene	1	1	49	1	49	101	2.0	n/a
15	14.008	3.000	forget	0.615	retrieval	restudy	object	scene	face	other	face	2	1	125	77	177	229	14.0	n/a
15	26.007	3.000	don't know	0.768	retrieval	restudy	scene	face	object	don't know	don't know	3	1	25	97	249	25	26.0	n/a
15	38.006	3.000	remember	0.664	retrieval	retprac	face	scene	object	target	face	4	1	104	32	80	208	38.0	n/a
15	50.021	3.000	no response	n/a	retrieval	restudy	scene	face	object	no response	no response	5	1	31	103	255	31	50.0	n/a
15	62.020	3.000	no response	n/a	retrieval	retprac	scene	face	object	no response	no response	6	1	26	98	250	26	62.0	n/a
15	74.019	3.000	remember	0.897	retrieval	retprac	scene	face	object	target	scene	7	1	32	104	256	32	74.0	n/a
15	86.018	3.000	remember	0.395	retrieval	retprac	face	object	scene	target	face	8	1	50	2	50	102	86.0	n/a
15	98.016	3.000	don't know	0.819	retrieval	restudy	object	face	scene	don't know	don't know	9	1	3	51	151	3	98.0	n/a
15	110.015	3.000	remember	0.396	retrieval	retprac	face	object	scene	target	face	10	1	56	8	56	108	110.0	n/a
15	122.014	3.000	no response	n/a	retrieval	restudy	face	object	scene	no response	no response	11	1	55	7	55	107	122.0	n/a
15	134.013	3.000	forget	0.341	retrieval	restudy	face	scene	object	other	object	12	1	103	31	79	207	134.0	n/a
15	146.011	3.000	remember	0.270	retrieval	retprac	object	scene	face	target	object	13	1	122	74	174	226	146.0	n/a
15	158.010	3.000	forget	0.703	retrieval	retprac	object	scene	face	competitor	scene	14	1	128	80	180	232	158.0	n/a
15	170.009	3.000	forget	0.751	retrieval	retprac	scene	object	face	other	face	15	1	74	122	274	126	170.0	n/a
15	182.008	3.000	don't know	0.537	retrieval	retprac	object	face	scene	don't know	don't know	16	1	2	50	150	2	182.0	n/a
15	194.007	3.000	forget	0.865	retrieval	restudy	object	scene	face	competitor	scene	17	1	123	75	175	227	194.0	n/a
15	206.022	3.000	remember	0.626	retrieval	retprac	scene	object	face	target	scene	18	1	78	126	278	130	206.0	n/a
15	218.021	3.000	remember	0.522	retrieval	retprac	scene	face	object	target	scene	19	1	30	102	254	30	218.0	n/a
15	230.019	3.000	remember	0.778	retrieval	retprac	object	face	scene	target	object	20	1	4	52	152	4	230.0	n/a
15	242.018	3.000	remember	0.331	retrieval	restudy	face	scene	object	target	face	21	1	97	25	73	201	242.0	n/a
15	254.017	3.000	don't know	0.364	retrieval	restudy	object	face	scene	don't know	don't know	22	1	5	53	153	5	254.0	n/a
15	266.016	3.000	remember	0.541	retrieval	retprac	face	scene	object	target	face	23	1	100	28	76	204	266.0	n/a
15	278.015	3.000	forget	0.333	retrieval	restudy	scene	object	face	competitor	object	24	1	73	121	273	125	278.0	n/a
15	290.013	3.000	forget	0.630	retrieval	restudy	face	scene	object	competitor	scene	25	1	101	29	77	205	290.0	n/a
15	302.012	3.000	don't know	0.375	retrieval	retprac	face	scene	object	don't know	don't know	26	1	102	30	78	206	302.0	n/a
15	314.011	3.000	forget	0.448	retrieval	restudy	scene	object	face	competitor	object	27	1	75	123	275	127	314.0	n/a
15	326.010	3.000	forget	0.320	retrieval	retprac	object	scene	face	competitor	scene	28	1	124	76	176	228	326.0	n/a
15	338.008	3.000	forget	0.553	retrieval	restudy	scene	face	object	competitor	face	29	1	27	99	251	27	338.0	n/a
15	350.007	3.000	remember	0.329	retrieval	restudy	face	object	scene	target	face	30	1	51	3	51	103	350.0	n/a
15	362.006	3.000	remember	0.530	retrieval	restudy	scene	object	face	target	scene	31	1	77	125	277	129	362.0	n/a
15	374.022	3.000	forget	0.651	retrieval	restudy	scene	face	object	competitor	face	32	1	29	101	253	29	374.0	n/a
15	386.020	3.000	don't know	0.427	retrieval	retprac	object	scene	face	don't know	don't know	33	1	126	78	178	230	386.0	n/a
15	398.019	3.000	forget	0.324	retrieval	retprac	scene	object	face	other	face	34	1	80	128	280	132	398.0	n/a
15	410.018	3.000	forget	0.332	retrieval	restudy	face	object	scene	competitor	object	35	1	53	5	53	105	410.0	n/a
