sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
8	2.009	3.000	remember	0.694	retrieval	restudy	object	face	scene	target	object	1	1	1	49	149	1	2.0	n/a
8	14.008	3.000	remember	0.503	retrieval	restudy	face	object	scene	target	face	2	1	55	7	55	107	14.0	n/a
8	26.007	3.000	remember	0.824	retrieval	restudy	object	face	scene	target	object	3	1	5	53	153	5	26.0	n/a
8	38.007	3.000	remember	0.464	retrieval	retprac	face	object	scene	target	face	4	1	52	4	52	104	38.0	n/a
8	50.006	3.000	forget	0.545	retrieval	restudy	object	scene	face	other	face	5	1	127	79	179	231	50.0	n/a
8	62.021	3.000	remember	0.337	retrieval	retprac	face	scene	object	target	face	6	1	100	28	76	204	62.0	n/a
8	74.021	3.000	forget	0.578	retrieval	retprac	scene	object	face	competitor	object	7	1	74	122	274	126	74.0	n/a
8	86.020	3.000	forget	0.298	retrieval	retprac	scene	face	object	competitor	face	8	1	32	104	256	32	86.0	n/a
8	98.019	3.000	remember	0.571	retrieval	restudy	face	object	scene	target	face	9	1	51	3	51	103	98.0	n/a
8	110.018	3.000	forget	0.501	retrieval	retprac	object	scene	face	competitor	scene	10	1	128	80	180	232	110.0	n/a
8	122.017	3.000	remember	0.637	retrieval	restudy	scene	object	face	target	scene	11	1	77	125	277	129	122.0	n/a
8	134.017	3.000	forget	0.246	retrieval	restudy	object	scene	face	competitor	scene	12	1	123	75	175	227	134.0	n/a
8	146.016	3.000	remember	0.414	retrieval	retprac	object	face	scene	target	object	13	1	4	52	152	4	146.0	n/a
8	158.015	3.000	forget	0.935	retrieval	retprac	object	face	scene	competitor	face	14	1	8	56	156	8	158.0	n/a
8	170.014	3.000	remember	0.319	retrieval	retprac	object	scene	face	target	object	15	1	122	74	174	226	170.0	n/a
8	182.013	3.000	remember	0.712	retrieval	retprac	object	face	scene	target	object	16	1	6	54	154	6	182.0	n/a
8	194.012	3.000	remember	0.353	retrieval	restudy	object	scene	face	target	object	17	1	121	73	173	225	194.0	n/a
8	206.012	3.000	forget	0.874	retrieval	retprac	face	object	scene	competitor	object	18	1	50	2	50	102	206.0	n/a
8	218.011	3.000	remember	0.290	retrieval	retprac	scene	face	object	target	scene	19	1	26	98	250	26	218.0	n/a
8	230.010	3.000	remember	0.435	retrieval	retprac	face	scene	object	target	face	20	1	102	30	78	206	230.0	n/a
8	242.009	3.000	remember	0.373	retrieval	restudy	face	scene	object	target	face	21	1	103	31	79	207	242.0	n/a
8	254.008	3.000	forget	0.292	retrieval	restudy	scene	object	face	competitor	object	22	1	73	121	273	125	254.0	n/a
8	266.007	3.000	remember	0.286	retrieval	retprac	face	scene	object	target	face	23	1	104	32	80	208	266.0	n/a
8	278.007	3.000	remember	0.766	retrieval	restudy	scene	face	object	target	scene	24	1	27	99	251	27	278.0	n/a
8	290.006	3.000	forget	0.360	retrieval	restudy	scene	face	object	competitor	face	25	1	25	97	249	25	290.0	n/a
8	302.022	3.000	forget	0.312	retrieval	retprac	face	scene	object	competitor	scene	26	1	98	26	74	202	302.0	n/a
8	314.021	3.000	forget	0.343	retrieval	restudy	face	scene	object	competitor	scene	27	1	97	25	73	201	314.0	n/a
8	326.020	3.000	forget	0.265	retrieval	retprac	object	scene	face	competitor	scene	28	1	124	76	176	228	326.0	n/a
8	338.019	3.000	forget	0.354	retrieval	restudy	scene	face	object	competitor	face	29	1	29	101	253	29	338.0	n/a
8	350.018	3.000	remember	0.250	retrieval	restudy	face	scene	object	target	face	30	1	99	27	75	203	350.0	n/a
8	362.017	3.000	forget	0.626	retrieval	restudy	object	scene	face	competitor	scene	31	1	125	77	177	229	362.0	n/a
8	374.016	3.000	forget	0.507	retrieval	restudy	object	face	scene	other	scene	32	1	3	51	151	3	374.0	n/a
8	386.016	3.000	remember	0.260	retrieval	retprac	scene	object	face	target	scene	33	1	78	126	278	130	386.0	n/a
8	398.015	3.000	remember	0.301	retrieval	retprac	object	scene	face	target	object	34	1	126	78	178	230	398.0	n/a
8	410.014	3.000	forget	0.246	retrieval	restudy	face	object	scene	competitor	object	35	1	49	1	49	101	410.0	n/a
8	422.013	3.000	forget	0.350	retrieval	retprac	scene	face	object	competitor	face	36	1	30	102	254	30	422.0	n/a
8	434.012	3.000	forget	0.303	retrieval	restudy	scene	object	face	other	face	37	1	75	123	275	127	434.0	n/a
8	446.012	3.000	forget	0.247	retrieval	retprac	scene	object	face	competitor	object	38	1	76	124	276	128	446.0	n/a
