sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
6	2.012	3.000	don't know	0.309	retrieval	restudy	face	scene	object	don't know	don't know	1	1	97	25	73	201	2.0	n/a
6	14.011	3.000	forget	0.357	retrieval	restudy	scene	face	object	competitor	face	2	1	29	101	253	29	14.0	n/a
6	26.011	3.000	remember	0.350	retrieval	restudy	object	face	scene	target	object	3	1	5	53	153	5	26.0	n/a
6	38.010	3.000	forget	0.310	retrieval	retprac	object	scene	face	other	face	4	1	126	78	178	230	38.0	n/a
6	50.009	3.000	remember	0.343	retrieval	restudy	face	scene	object	target	face	5	1	101	29	77	205	50.0	n/a
6	62.008	3.000	remember	0.288	retrieval	retprac	face	object	scene	target	face	6	1	50	2	50	102	62.0	n/a
6	74.024	3.000	forget	0.304	retrieval	retprac	scene	face	object	competitor	face	7	1	28	100	252	28	74.0	n/a
6	86.007	3.000	remember	0.330	retrieval	retprac	scene	object	face	target	scene	8	1	78	126	278	130	86.0	n/a
6	98.022	3.000	don't know	0.362	retrieval	restudy	object	face	scene	don't know	don't know	9	1	7	55	155	7	98.0	n/a
6	110.021	3.000	forget	0.298	retrieval	retprac	object	scene	face	competitor	scene	10	1	128	80	180	232	110.0	n/a
6	122.021	3.000	don't know	0.347	retrieval	restudy	scene	face	object	don't know	don't know	11	1	25	97	249	25	122.0	n/a
6	134.020	3.000	forget	0.283	retrieval	restudy	scene	object	face	other	face	12	1	73	121	273	125	134.0	n/a
6	146.019	3.000	forget	0.332	retrieval	retprac	scene	object	face	competitor	object	13	1	76	124	276	128	146.0	n/a
6	158.018	3.000	don't know	0.365	retrieval	retprac	face	scene	object	don't know	don't know	14	1	104	32	80	208	158.0	n/a
6	170.017	3.000	forget	0.278	retrieval	retprac	scene	face	object	competitor	face	15	1	32	104	256	32	170.0	n/a
6	182.016	3.000	remember	0.454	retrieval	retprac	object	face	scene	target	object	16	1	4	52	152	4	182.0	n/a
6	194.016	3.000	forget	0.431	retrieval	restudy	object	face	scene	competitor	face	17	1	3	51	151	3	194.0	n/a
6	206.015	3.000	forget	0.289	retrieval	retprac	scene	face	object	competitor	face	18	1	30	102	254	30	206.0	n/a
6	218.014	3.000	forget	0.417	retrieval	retprac	face	object	scene	competitor	object	19	1	56	8	56	108	218.0	n/a
6	230.013	3.000	remember	0.289	retrieval	retprac	face	scene	object	target	face	20	1	102	30	78	206	230.0	n/a
6	242.012	3.000	forget	0.314	retrieval	restudy	scene	object	face	competitor	object	21	1	77	125	277	129	242.0	n/a
6	254.011	3.000	forget	0.355	retrieval	restudy	object	scene	face	other	face	22	1	125	77	177	229	254.0	n/a
6	266.011	3.000	remember	0.283	retrieval	retprac	face	object	scene	target	face	23	1	54	6	54	106	266.0	n/a
6	278.010	3.000	forget	0.444	retrieval	restudy	face	object	scene	competitor	object	24	1	53	5	53	105	278.0	n/a
6	290.009	3.000	forget	0.397	retrieval	restudy	scene	object	face	competitor	object	25	1	75	123	275	127	290.0	n/a
6	302.008	3.000	remember	0.270	retrieval	retprac	scene	face	object	target	scene	26	1	26	98	250	26	302.0	n/a
6	314.007	3.000	forget	0.342	retrieval	restudy	scene	face	object	competitor	face	27	1	27	99	251	27	314.0	n/a
6	326.006	3.000	forget	0.359	retrieval	retprac	face	scene	object	competitor	scene	28	1	98	26	74	202	326.0	n/a
6	338.022	3.000	forget	0.303	retrieval	restudy	object	face	scene	competitor	face	29	1	1	49	149	1	338.0	n/a
6	350.021	3.000	remember	0.336	retrieval	restudy	object	scene	face	target	object	30	1	127	79	179	231	350.0	n/a
6	362.021	3.000	forget	0.289	retrieval	restudy	object	scene	face	competitor	scene	31	1	123	75	175	227	362.0	n/a
6	374.020	3.000	don't know	0.353	retrieval	restudy	object	scene	face	don't know	don't know	32	1	121	73	173	225	374.0	n/a
6	386.019	3.000	remember	0.314	retrieval	retprac	face	scene	object	target	face	33	1	100	28	76	204	386.0	n/a
6	398.018	3.000	forget	0.340	retrieval	retprac	object	scene	face	other	face	34	1	124	76	176	228	398.0	n/a
6	410.017	3.000	don't know	0.308	retrieval	restudy	face	object	scene	don't know	don't know	35	1	55	7	55	107	410.0	n/a
6	422.016	3.000	forget	0.294	retrieval	retprac	object	face	scene	other	scene	36	1	2	50	150	2	422.0	n/a
6	434.015	3.000	remember	0.350	retrieval	restudy	face	scene	object	target	face	37	1	99	27	75	203	434.0	n/a
6	446.015	3.000	forget	0.302	retrieval	retprac	scene	object	face	competitor	object	38	1	74	122	274	126	446.0	n/a
6	458.014	3.000	don't know	0.390	retrieval	restudy	face	scene	object	don't know	don't know	39	1	103	31	79	207	458.0	n/a
6	470.013	3.000	forget	0.343	retrieval	restudy	face	object	scene	competitor	object	40	1	49	1	49	101	470.0	n/a
6	482.012	3.000	forget	0.336	retrieval	retprac	object	face	scene	competitor	face	41	1	6	54	154	6	482.0	n/a
6	494.011	3.000	forget	0.432	retrieval	restudy	face	object	scene	competitor	object	42	1	51	3	51	103	494.0	n/a
6	506.011	3.000	forget	0.441	retrieval	retprac	object	face	scene	competitor	face	43	1	8	56	156	8	506.0	n/a
6	518.010	3.000	remember	0.346	retrieval	restudy	scene	face	object	target	scene	44	1	31	103	255	31	518.0	n/a
6	530.009	3.000	remember	0.331	retrieval	retprac	object	scene	face	target	object	45	1	122	74	174	226	530.0	n/a
6	542.008	3.000	remember	0.395	retrieval	retprac	scene	object	face	target	scene	46	1	80	128	280	132	542.0	n/a
6	554.007	3.000	forget	0.373	retrieval	restudy	scene	object	face	other	face	47	1	79	127	279	131	554.0	n/a
6	566.006	3.000	forget	0.317	retrieval	retprac	face	object	scene	competitor	object	48	1	52	4	52	104	566.0	n/a
6	2.022	3.000	don't know	0.311	retrieval	retprac	face	object	scene	don't know	don't know	1	2	64	16	64	116	2.0	n/a
6	14.021	3.000	don't know	0.359	retrieval	restudy	scene	face	object	don't know	don't know	2	2	39	111	263	39	14.0	n/a
6	26.020	3.000	forget	0.288	retrieval	restudy	face	scene	object	other	object	3	2	107	35	83	211	26.0	n/a
6	38.019	3.000	remember	0.401	retrieval	retprac	face	scene	object	target	face	4	2	106	34	82	210	38.0	n/a
6	50.018	3.000	remember	0.329	retrieval	retprac	face	scene	object	target	face	5	2	112	40	88	216	50.0	n/a
6	62.018	3.000	forget	0.682	retrieval	restudy	face	scene	object	competitor	scene	6	2	105	33	81	209	62.0	n/a
6	74.017	3.000	forget	0.371	retrieval	retprac	object	face	scene	competitor	face	7	2	12	60	160	12	74.0	n/a
6	86.016	3.000	forget	0.300	retrieval	retprac	face	object	scene	competitor	object	8	2	62	14	62	114	86.0	n/a
6	98.015	3.000	forget	0.301	retrieval	retprac	scene	object	face	competitor	object	9	2	88	136	288	140	98.0	n/a
6	110.014	3.000	forget	0.286	retrieval	restudy	scene	object	face	other	face	10	2	87	135	287	139	110.0	n/a
6	122.013	3.000	forget	0.302	retrieval	restudy	face	scene	object	other	object	11	2	111	39	87	215	122.0	n/a
6	134.013	3.000	forget	0.408	retrieval	retprac	object	scene	face	other	face	12	2	136	88	188	240	134.0	n/a
6	146.012	3.000	don't know	0.367	retrieval	restudy	object	scene	face	don't know	don't know	13	2	131	83	183	235	146.0	n/a
6	158.011	3.000	forget	0.280	retrieval	restudy	scene	face	object	competitor	face	14	2	37	109	261	37	158.0	n/a
6	170.010	3.000	remember	0.321	retrieval	retprac	object	scene	face	target	object	15	2	130	82	182	234	170.0	n/a
6	182.009	3.000	forget	0.394	retrieval	restudy	object	face	scene	competitor	face	16	2	13	61	161	13	182.0	n/a
6	194.008	3.000	forget	0.322	retrieval	retprac	scene	face	object	competitor	face	17	2	40	112	264	40	194.0	n/a
6	206.008	3.000	don't know	0.284	retrieval	restudy	object	face	scene	don't know	don't know	18	2	15	63	163	15	206.0	n/a
6	218.007	3.000	forget	0.308	retrieval	retprac	object	scene	face	competitor	scene	19	2	134	86	186	238	218.0	n/a
6	230.006	3.000	remember	0.308	retrieval	restudy	face	object	scene	target	face	20	2	59	11	59	111	230.0	n/a
6	242.022	3.000	forget	0.540	retrieval	restudy	face	object	scene	competitor	object	21	2	63	15	63	115	242.0	n/a
6	254.021	3.000	remember	0.333	retrieval	restudy	scene	face	object	target	scene	22	2	33	105	257	33	254.0	n/a
6	266.020	3.000	forget	0.374	retrieval	retprac	scene	object	face	competitor	object	23	2	82	130	282	134	266.0	n/a
6	278.019	3.000	forget	0.287	retrieval	retprac	scene	face	object	competitor	face	24	2	38	110	262	38	278.0	n/a
6	290.018	3.000	don't know	0.319	retrieval	restudy	object	scene	face	don't know	don't know	25	2	133	85	185	237	290.0	n/a
6	302.018	3.000	remember	0.488	retrieval	restudy	object	scene	face	target	object	26	2	135	87	187	239	302.0	n/a
6	314.017	3.000	forget	0.305	retrieval	retprac	object	scene	face	competitor	scene	27	2	132	84	184	236	314.0	n/a
6	326.016	3.000	don't know	0.545	retrieval	retprac	face	object	scene	don't know	don't know	28	2	60	12	60	112	326.0	n/a
6	338.015	3.000	remember	0.298	retrieval	retprac	object	face	scene	target	object	29	2	16	64	164	16	338.0	n/a
6	350.014	3.000	remember	0.283	retrieval	restudy	face	object	scene	target	face	30	2	57	9	57	109	350.0	n/a
6	362.013	3.000	remember	0.340	retrieval	retprac	face	object	scene	target	face	31	2	58	10	58	110	362.0	n/a
6	374.012	3.000	forget	0.325	retrieval	restudy	scene	object	face	competitor	object	32	2	81	129	281	133	374.0	n/a
6	386.012	3.000	don't know	0.381	retrieval	restudy	object	face	scene	don't know	don't know	33	2	11	59	159	11	386.0	n/a
6	398.011	3.000	remember	0.398	retrieval	retprac	face	scene	object	target	face	34	2	110	38	86	214	398.0	n/a
6	410.010	3.000	remember	0.366	retrieval	restudy	object	scene	face	target	object	35	2	129	81	181	233	410.0	n/a
6	422.009	3.000	forget	0.303	retrieval	retprac	object	face	scene	competitor	face	36	2	10	58	158	10	422.0	n/a
6	434.008	3.000	forget	0.304	retrieval	restudy	scene	object	face	competitor	object	37	2	85	133	285	137	434.0	n/a
6	446.008	3.000	forget	0.354	retrieval	restudy	object	face	scene	competitor	face	38	2	9	57	157	9	446.0	n/a
6	458.007	3.000	forget	0.385	retrieval	retprac	face	scene	object	other	object	39	2	108	36	84	212	458.0	n/a
6	470.006	3.000	forget	0.338	retrieval	retprac	object	face	scene	competitor	face	40	2	14	62	162	14	470.0	n/a
6	482.022	3.000	forget	0.378	retrieval	retprac	scene	object	face	other	face	41	2	86	134	286	138	482.0	n/a
6	494.021	3.000	remember	0.347	retrieval	retprac	scene	face	object	target	scene	42	2	36	108	260	36	494.0	n/a
6	506.020	3.000	forget	0.284	retrieval	retprac	scene	face	object	other	object	43	2	34	106	258	34	506.0	n/a
6	518.019	3.000	forget	0.284	retrieval	restudy	face	scene	object	competitor	scene	44	2	109	37	85	213	518.0	n/a
6	530.018	3.000	don't know	0.341	retrieval	restudy	face	object	scene	don't know	don't know	45	2	61	13	61	113	530.0	n/a
6	542.017	3.000	remember	0.262	retrieval	restudy	scene	face	object	target	scene	46	2	35	107	259	35	542.0	n/a
6	554.017	3.000	forget	0.527	retrieval	retprac	scene	object	face	competitor	object	47	2	84	132	284	136	554.0	n/a
6	566.016	3.000	forget	0.519	retrieval	restudy	scene	object	face	competitor	object	48	2	83	131	283	135	566.0	n/a
6	2.007	3.000	remember	0.337	retrieval	restudy	object	face	scene	target	object	1	3	19	67	167	19	2.0	n/a
6	14.022	3.000	remember	0.393	retrieval	retprac	scene	face	object	target	scene	2	3	42	114	266	42	14.0	n/a
6	26.022	3.000	remember	0.282	retrieval	retprac	face	object	scene	target	face	3	3	66	18	66	118	26.0	n/a
6	38.021	3.000	remember	0.338	retrieval	retprac	object	face	scene	target	object	4	3	18	66	166	18	38.0	n/a
6	50.020	3.000	forget	0.292	retrieval	retprac	object	face	scene	other	scene	5	3	24	72	172	24	50.0	n/a
6	62.019	3.000	remember	0.412	retrieval	restudy	face	scene	object	target	face	6	3	115	43	91	219	62.0	n/a
6	74.018	3.000	don't know	0.269	retrieval	retprac	object	scene	face	don't know	don't know	7	3	144	96	196	248	74.0	n/a
6	86.017	3.000	forget	0.486	retrieval	retprac	face	scene	object	other	object	8	3	116	44	92	220	86.0	n/a
6	98.016	3.000	forget	0.544	retrieval	retprac	scene	object	face	other	face	9	3	90	138	290	142	98.0	n/a
6	110.016	3.000	forget	0.263	retrieval	restudy	face	scene	object	competitor	scene	10	3	113	41	89	217	110.0	n/a
6	122.015	3.000	forget	0.559	retrieval	restudy	face	object	scene	other	scene	11	3	69	21	69	121	122.0	n/a
